J302_1.RCP 38 [1, 4, 2, 8, 6, 3, 7, 10, 17, 9, 15, 14, 20, 5, 13, 11, 12, 24, 19, 26, 18, 21, 27, 23, 16, 22, 29, 28, 25, 31, 30, 32]
J302_10.RCP 43 [1, 4, 2, 7, 3, 10, 11, 13, 5, 9, 6, 8, 16, 15, 14, 21, 17, 18, 19, 12, 24, 25, 22, 26, 23, 20, 27, 28, 31, 29, 30, 32]
J302_2.RCP 51 [1, 2, 3, 4, 7, 8, 5, 16, 9, 10, 18, 15, 12, 6, 13, 11, 19, 26, 20, 25, 21, 29, 23, 28, 17, 27, 24, 22, 14, 30, 31, 32]
J302_3.RCP 43 [1, 2, 4, 3, 10, 6, 5, 18, 7, 15, 14, 19, 8, 12, 23, 9, 24, 13, 11, 16, 27, 21, 28, 22, 26, 17, 31, 30, 20, 25, 29, 32]
J302_4.RCP 43 [1, 3, 2, 4, 13, 11, 5, 6, 14, 12, 9, 21, 7, 18, 16, 19, 15, 20, 8, 27, 23, 17, 28, 22, 26, 10, 25, 24, 30, 29, 31, 32]
J302_5.RCP 51 [1, 2, 3, 4, 29, 5, 6, 8, 19, 11, 12, 9, 17, 20, 7, 16, 22, 13, 24, 14, 15, 10, 23, 21, 25, 27, 26, 18, 30, 28, 31, 32]
J302_6.RCP 47 [1, 4, 2, 3, 13, 6, 7, 5, 8, 10, 16, 12, 20, 24, 9, 18, 11, 21, 19, 15, 29, 14, 17, 25, 22, 23, 28, 26, 27, 31, 30, 32]
J302_7.RCP 47 [1, 4, 3, 11, 10, 5, 2, 7, 9, 6, 21, 14, 12, 8, 13, 24, 17, 22, 15, 16, 19, 20, 25, 23, 28, 18, 30, 29, 26, 27, 31, 32]
J302_8.RCP 54 [1, 4, 3, 5, 2, 6, 10, 7, 11, 15, 13, 14, 20, 21, 19, 9, 22, 8, 23, 17, 24, 16, 27, 12, 18, 26, 25, 31, 29, 28, 30, 32]
J302_9.RCP 54 [1, 3, 2, 4, 15, 7, 6, 21, 18, 5, 10, 8, 17, 13, 9, 19, 23, 12, 11, 28, 22, 20, 16, 26, 27, 24, 14, 25, 31, 29, 30, 32]
J303_1.RCP 72 [1, 4, 2, 5, 10, 7, 11, 6, 17, 3, 19, 23, 12, 8, 9, 14, 18, 13, 16, 20, 15, 24, 21, 26, 22, 28, 25, 29, 30, 27, 31, 32]
J303_10.RCP 59 [1, 3, 4, 2, 5, 9, 6, 7, 24, 10, 8, 13, 15, 12, 14, 11, 18, 22, 19, 17, 16, 21, 31, 23, 20, 25, 30, 28, 26, 27, 29, 32]
J303_2.RCP 40 [1, 4, 2, 3, 5, 6, 12, 8, 14, 9, 19, 7, 10, 20, 15, 22, 13, 18, 11, 17, 16, 21, 25, 30, 24, 23, 28, 27, 26, 31, 29, 32]
J303_3.RCP 57 [1, 4, 3, 5, 20, 9, 10, 6, 8, 7, 19, 2, 11, 16, 17, 15, 23, 13, 21, 12, 22, 26, 14, 18, 27, 24, 28, 29, 31, 25, 30, 32]
J303_4.RCP 98 [1, 3, 2, 4, 5, 18, 8, 7, 6, 21, 9, 24, 10, 14, 15, 13, 11, 12, 17, 19, 16, 20, 23, 22, 25, 30, 26, 27, 28, 31, 29, 32]
J303_5.RCP 53 [1, 4, 3, 2, 5, 12, 6, 14, 24, 7, 8, 15, 25, 10, 11, 16, 9, 17, 27, 18, 13, 21, 19, 23, 26, 20, 22, 28, 31, 29, 30, 32]
J303_6.RCP 54 [1, 4, 3, 2, 9, 5, 6, 7, 21, 10, 8, 13, 25, 11, 14, 18, 24, 16, 19, 20, 12, 15, 23, 17, 29, 22, 26, 27, 31, 28, 30, 32]
J303_7.RCP 48 [1, 2, 3, 9, 4, 16, 6, 12, 11, 19, 5, 23, 13, 25, 30, 14, 15, 17, 8, 21, 24, 18, 27, 22, 20, 7, 28, 10, 26, 31, 29, 32]
J303_8.RCP 54 [1, 2, 3, 4, 13, 15, 5, 11, 8, 14, 9, 24, 19, 12, 7, 10, 17, 6, 23, 18, 20, 25, 27, 21, 16, 26, 28, 30, 22, 29, 31, 32]
J303_9.RCP 65 [1, 3, 5, 2, 9, 4, 14, 7, 25, 13, 6, 10, 12, 11, 18, 19, 8, 21, 16, 20, 27, 23, 26, 30, 17, 15, 28, 22, 24, 29, 31, 32]
J304_1.RCP 49 [1, 4, 3, 2, 7, 6, 9, 12, 8, 14, 5, 10, 11, 16, 19, 22, 21, 30, 18, 24, 23, 13, 15, 17, 27, 25, 20, 26, 28, 29, 31, 32]
J304_10.RCP 48 [1, 2, 3, 4, 17, 7, 6, 10, 5, 19, 13, 8, 16, 11, 18, 14, 12, 21, 22, 9, 26, 23, 24, 20, 25, 15, 29, 27, 28, 30, 31, 32]
J304_2.RCP 60 [1, 2, 3, 4, 5, 11, 12, 17, 15, 7, 8, 23, 13, 9, 6, 10, 14, 16, 18, 24, 20, 27, 25, 31, 21, 22, 28, 19, 26, 29, 30, 32]
J304_3.RCP 47 [1, 4, 3, 2, 7, 10, 5, 8, 11, 21, 6, 15, 19, 25, 9, 13, 23, 14, 12, 24, 22, 17, 16, 18, 29, 28, 20, 26, 30, 27, 31, 32]
J304_4.RCP 57 [1, 3, 4, 11, 2, 7, 6, 9, 5, 8, 16, 19, 12, 15, 13, 10, 22, 14, 20, 18, 24, 21, 27, 25, 17, 23, 28, 26, 31, 30, 29, 32]
J304_5.RCP 59 [1, 3, 2, 4, 5, 12, 8, 17, 9, 22, 7, 15, 10, 11, 13, 6, 20, 18, 23, 16, 14, 19, 30, 24, 26, 25, 27, 28, 21, 31, 29, 32]
J304_6.RCP 45 [1, 4, 3, 2, 13, 17, 5, 15, 7, 6, 9, 20, 11, 8, 23, 12, 14, 16, 26, 25, 10, 18, 19, 22, 24, 21, 28, 30, 27, 31, 29, 32]
J304_7.RCP 56 [1, 3, 2, 4, 6, 5, 7, 20, 9, 11, 19, 8, 15, 13, 26, 10, 14, 23, 17, 27, 16, 12, 22, 24, 28, 18, 29, 21, 25, 31, 30, 32]
J304_8.RCP 55 [1, 4, 2, 3, 6, 7, 10, 15, 16, 8, 5, 12, 13, 20, 9, 11, 17, 26, 14, 25, 18, 19, 27, 21, 22, 23, 28, 30, 31, 24, 29, 32]
J304_9.RCP 38 [1, 3, 4, 2, 6, 5, 8, 18, 12, 16, 10, 15, 24, 23, 7, 11, 13, 21, 14, 19, 25, 9, 26, 17, 27, 20, 28, 30, 22, 29, 31, 32]
J305_1.RCP 54 [1, 4, 6, 3, 5, 2, 8, 19, 11, 7, 16, 10, 13, 12, 14, 9, 21, 22, 28, 23, 15, 17, 24, 18, 20, 25, 26, 27, 30, 29, 31, 32]
J305_10.RCP 70 [1, 3, 4, 2, 5, 14, 23, 16, 6, 21, 10, 7, 9, 12, 8, 20, 26, 28, 11, 17, 18, 27, 24, 19, 15, 13, 25, 30, 22, 31, 29, 32]
J305_2.RCP 83 [1, 2, 4, 5, 7, 3, 11, 9, 21, 8, 14, 13, 16, 12, 10, 20, 15, 17, 19, 6, 18, 25, 30, 23, 22, 27, 24, 28, 31, 26, 29, 32]
J305_3.RCP 81 [1, 3, 4, 5, 2, 7, 10, 6, 12, 15, 18, 13, 14, 11, 8, 20, 19, 26, 16, 22, 9, 27, 17, 23, 21, 29, 24, 25, 30, 28, 31, 32]
J305_4.RCP 63 [1, 2, 3, 4, 12, 7, 5, 19, 9, 10, 6, 13, 22, 11, 14, 8, 23, 17, 16, 20, 21, 15, 28, 25, 24, 18, 27, 29, 26, 31, 30, 32]
J305_5.RCP 76 [1, 4, 3, 2, 6, 7, 5, 10, 9, 22, 8, 12, 15, 11, 17, 16, 13, 19, 21, 20, 23, 18, 31, 24, 26, 25, 29, 14, 27, 28, 30, 32]
J305_6.RCP 65 [1, 3, 4, 2, 10, 5, 13, 6, 16, 11, 8, 18, 14, 12, 7, 15, 9, 19, 17, 21, 20, 25, 26, 22, 24, 23, 28, 27, 31, 29, 30, 32]
J305_7.RCP 77 [1, 4, 3, 2, 15, 5, 7, 9, 11, 12, 16, 6, 10, 24, 18, 25, 22, 14, 17, 20, 27, 13, 28, 23, 26, 8, 30, 19, 21, 31, 29, 32]
J305_8.RCP 67 [1, 4, 3, 7, 8, 5, 10, 9, 6, 11, 12, 13, 2, 14, 15, 18, 19, 26, 16, 21, 25, 20, 17, 22, 27, 28, 24, 23, 31, 30, 29, 32]
J305_9.RCP 50 [1, 2, 4, 3, 9, 5, 14, 7, 6, 15, 8, 12, 22, 16, 20, 10, 13, 19, 18, 23, 21, 24, 25, 11, 27, 29, 26, 17, 30, 28, 31, 32]
J306_1.RCP 59 [1, 3, 2, 4, 7, 6, 14, 17, 5, 15, 10, 16, 25, 26, 13, 8, 9, 27, 11, 20, 18, 22, 12, 21, 19, 28, 24, 23, 29, 30, 31, 32]
J306_10.RCP 61 [1, 4, 3, 2, 7, 5, 11, 13, 6, 14, 9, 15, 8, 12, 18, 16, 25, 10, 31, 22, 21, 17, 26, 24, 19, 27, 28, 20, 23, 29, 30, 32]
J306_2.RCP 51 [1, 2, 4, 5, 6, 19, 9, 10, 8, 16, 3, 14, 24, 11, 13, 15, 20, 22, 17, 18, 23, 12, 21, 25, 30, 26, 27, 7, 28, 29, 31, 32]
J306_3.RCP 49 [1, 3, 2, 4, 6, 5, 7, 13, 9, 10, 11, 8, 14, 12, 19, 18, 17, 23, 15, 21, 26, 27, 24, 22, 31, 16, 20, 28, 30, 25, 29, 32]
J306_4.RCP 42 [1, 3, 7, 6, 2, 5, 21, 11, 4, 8, 25, 10, 13, 15, 20, 9, 16, 17, 12, 22, 18, 14, 19, 23, 24, 27, 26, 30, 28, 31, 29, 32]
J306_5.RCP 67 [1, 2, 4, 12, 3, 6, 5, 8, 11, 18, 16, 9, 15, 20, 7, 21, 10, 13, 19, 22, 14, 25, 17, 27, 24, 28, 23, 30, 31, 26, 29, 32]
J306_6.RCP 38 [1, 4, 2, 13, 5, 3, 17, 9, 10, 6, 20, 16, 22, 21, 14, 11, 15, 27, 7, 24, 23, 25, 19, 8, 26, 18, 12, 29, 28, 31, 30, 32]
J306_7.RCP 46 [1, 3, 4, 5, 8, 14, 2, 10, 9, 15, 6, 12, 16, 28, 13, 19, 21, 7, 20, 18, 22, 11, 17, 24, 26, 23, 25, 27, 30, 31, 29, 32]
J306_8.RCP 39 [1, 4, 2, 5, 3, 6, 10, 14, 15, 7, 8, 19, 18, 9, 12, 17, 13, 26, 20, 24, 16, 25, 11, 22, 23, 21, 27, 28, 30, 31, 29, 32]
J306_9.RCP 51 [1, 4, 3, 2, 7, 20, 5, 9, 25, 6, 8, 16, 13, 12, 18, 10, 19, 26, 11, 14, 21, 17, 22, 28, 23, 24, 31, 27, 30, 15, 29, 32]
J307_1.RCP 55 [1, 2, 4, 3, 6, 8, 5, 21, 17, 7, 9, 15, 28, 10, 22, 11, 20, 12, 14, 13, 19, 29, 16, 24, 18, 25, 26, 23, 30, 27, 31, 32]
J307_10.RCP 49 [1, 4, 3, 2, 5, 14, 6, 11, 12, 22, 7, 13, 16, 17, 9, 31, 10, 23, 15, 19, 21, 8, 25, 26, 18, 20, 24, 27, 28, 30, 29, 32]
J307_2.RCP 42 [1, 3, 2, 4, 5, 10, 17, 9, 14, 11, 8, 7, 6, 19, 13, 20, 27, 12, 18, 15, 21, 22, 16, 24, 23, 28, 30, 25, 29, 26, 31, 32]
J307_3.RCP 42 [1, 2, 4, 3, 7, 5, 6, 8, 10, 9, 12, 13, 20, 11, 16, 14, 15, 17, 18, 19, 25, 23, 26, 27, 21, 22, 24, 28, 30, 29, 31, 32]
J307_4.RCP 44 [1, 2, 3, 4, 5, 14, 9, 7, 18, 15, 6, 12, 11, 13, 19, 8, 16, 10, 25, 21, 23, 17, 26, 27, 22, 20, 24, 28, 30, 29, 31, 32]
J307_5.RCP 44 [1, 4, 2, 7, 3, 5, 12, 8, 10, 24, 9, 11, 17, 6, 14, 13, 18, 15, 21, 16, 19, 23, 20, 26, 27, 25, 22, 28, 29, 30, 31, 32]
J307_6.RCP 35 [1, 3, 2, 4, 10, 6, 5, 14, 15, 12, 18, 8, 16, 7, 22, 24, 20, 21, 9, 26, 19, 17, 25, 27, 11, 13, 28, 23, 29, 30, 31, 32]
J307_7.RCP 50 [1, 2, 3, 4, 5, 6, 8, 21, 9, 15, 7, 10, 22, 14, 23, 12, 20, 16, 26, 11, 13, 18, 28, 24, 25, 17, 19, 29, 27, 30, 31, 32]
J307_8.RCP 44 [1, 3, 4, 2, 15, 6, 9, 14, 27, 7, 12, 5, 8, 10, 13, 11, 25, 20, 28, 19, 17, 24, 16, 22, 21, 26, 18, 23, 30, 29, 31, 32]
J307_9.RCP 60 [1, 2, 4, 3, 7, 18, 6, 8, 15, 10, 5, 26, 11, 9, 20, 21, 13, 12, 16, 22, 24, 23, 17, 28, 14, 29, 30, 19, 25, 27, 31, 32]
J308_1.RCP 44 [1, 2, 4, 3, 18, 6, 5, 7, 11, 12, 17, 13, 15, 14, 19, 9, 8, 21, 10, 16, 20, 23, 24, 25, 27, 22, 26, 28, 29, 31, 30, 32]
J308_10.RCP 67 [1, 2, 4, 3, 5, 8, 6, 7, 13, 15, 9, 10, 18, 11, 14, 16, 22, 23, 30, 20, 12, 19, 21, 26, 24, 17, 25, 27, 28, 31, 29, 32]
J308_2.RCP 51 [1, 2, 3, 4, 9, 5, 8, 11, 13, 14, 20, 15, 6, 25, 10, 23, 17, 16, 12, 7, 19, 22, 18, 24, 28, 29, 21, 26, 31, 27, 30, 32]
J308_3.RCP 53 [1, 3, 2, 10, 13, 5, 4, 9, 19, 17, 11, 14, 12, 16, 7, 18, 24, 8, 6, 15, 21, 31, 22, 28, 20, 23, 25, 27, 26, 29, 30, 32]
J308_4.RCP 48 [1, 3, 4, 2, 5, 7, 10, 8, 9, 17, 15, 27, 21, 14, 13, 6, 23, 22, 20, 16, 18, 11, 12, 19, 24, 25, 26, 28, 30, 29, 31, 32]
J308_5.RCP 58 [1, 3, 2, 13, 5, 6, 4, 7, 9, 12, 14, 17, 21, 15, 20, 11, 8, 10, 24, 19, 18, 25, 16, 23, 22, 26, 30, 28, 27, 29, 31, 32]
J308_6.RCP 47 [1, 4, 2, 3, 6, 7, 5, 10, 16, 8, 14, 11, 18, 27, 15, 12, 13, 21, 9, 17, 23, 19, 22, 28, 24, 30, 20, 25, 26, 31, 29, 32]
J308_7.RCP 41 [1, 2, 4, 3, 18, 11, 6, 5, 15, 9, 12, 8, 20, 21, 7, 14, 10, 23, 22, 13, 19, 24, 25, 30, 27, 17, 26, 16, 28, 29, 31, 32]
J308_8.RCP 51 [1, 2, 4, 3, 6, 5, 11, 7, 15, 20, 10, 13, 8, 12, 21, 19, 9, 16, 18, 26, 17, 31, 22, 14, 27, 23, 28, 24, 25, 29, 30, 32]
J308_9.RCP 39 [1, 2, 4, 7, 3, 24, 5, 14, 6, 12, 8, 15, 13, 9, 11, 17, 25, 16, 10, 20, 18, 22, 26, 19, 27, 23, 21, 28, 29, 30, 31, 32]
J309_1.RCP 83 [1, 4, 3, 11, 7, 9, 2, 10, 18, 14, 8, 24, 13, 5, 20, 12, 15, 26, 28, 25, 17, 27, 6, 23, 19, 21, 16, 31, 22, 29, 30, 32]
J309_10.RCP 89 [1, 2, 3, 4, 9, 5, 8, 7, 6, 10, 13, 15, 21, 11, 12, 23, 26, 14, 16, 17, 24, 20, 18, 28, 22, 19, 25, 27, 30, 29, 31, 32]
J309_2.RCP 94 [1, 3, 4, 11, 5, 2, 7, 8, 6, 28, 21, 12, 18, 30, 9, 10, 13, 16, 20, 17, 14, 15, 19, 22, 24, 25, 27, 31, 23, 26, 29, 32]
J309_3.RCP 73 [1, 3, 10, 6, 2, 14, 12, 5, 15, 4, 7, 16, 8, 11, 9, 25, 20, 13, 19, 23, 17, 21, 22, 24, 28, 26, 27, 30, 18, 31, 29, 32]
J309_4.RCP 75 [1, 4, 2, 3, 9, 14, 6, 13, 7, 11, 12, 8, 17, 16, 5, 20, 21, 23, 28, 19, 29, 26, 25, 27, 10, 15, 22, 18, 31, 24, 30, 32]
J309_5.RCP 70 [1, 3, 2, 4, 7, 5, 10, 13, 6, 19, 18, 14, 9, 20, 8, 11, 15, 23, 21, 25, 12, 22, 16, 17, 27, 30, 24, 28, 26, 29, 31, 32]
J309_6.RCP 59 [1, 2, 7, 3, 17, 4, 13, 15, 14, 11, 5, 6, 18, 21, 8, 22, 20, 25, 16, 23, 9, 26, 19, 27, 28, 10, 31, 12, 30, 24, 29, 32]
J309_7.RCP 64 [1, 2, 9, 4, 24, 5, 3, 11, 7, 6, 13, 14, 15, 8, 17, 10, 12, 21, 23, 20, 18, 16, 27, 28, 22, 29, 19, 30, 25, 26, 31, 32]
J309_8.RCP 93 [1, 4, 2, 14, 8, 5, 3, 7, 6, 11, 24, 9, 10, 12, 17, 15, 18, 13, 28, 16, 19, 26, 23, 20, 21, 25, 22, 27, 29, 31, 30, 32]
J309_9.RCP 65 [1, 4, 5, 2, 7, 3, 6, 9, 11, 16, 17, 13, 12, 15, 21, 10, 20, 18, 22, 23, 19, 8, 14, 24, 30, 27, 26, 28, 25, 29, 31, 32]
J3010_1.RCP 42 [1, 3, 2, 4, 16, 15, 6, 7, 5, 9, 8, 17, 11, 24, 10, 18, 13, 28, 14, 25, 20, 12, 21, 22, 27, 30, 23, 19, 26, 31, 29, 32]
J3010_10.RCP 41 [1, 3, 4, 2, 6, 8, 19, 5, 9, 13, 12, 16, 11, 14, 17, 20, 24, 15, 18, 23, 10, 21, 7, 22, 27, 29, 25, 26, 28, 30, 31, 32]
J3010_2.RCP 57 [1, 4, 3, 8, 6, 2, 10, 5, 7, 11, 13, 12, 15, 9, 14, 18, 16, 21, 17, 20, 23, 24, 19, 22, 27, 25, 28, 26, 29, 31, 30, 32]
J3010_3.RCP 63 [1, 3, 2, 4, 18, 6, 5, 7, 29, 17, 9, 12, 13, 8, 10, 11, 19, 15, 22, 25, 14, 16, 23, 27, 28, 20, 21, 26, 31, 24, 30, 32]
J3010_4.RCP 58 [1, 4, 2, 3, 6, 7, 10, 13, 5, 18, 16, 9, 8, 22, 11, 12, 15, 20, 19, 24, 14, 25, 21, 26, 17, 27, 23, 28, 31, 30, 29, 32]
J3010_5.RCP 42 [1, 2, 4, 10, 25, 3, 9, 20, 14, 8, 5, 16, 12, 15, 6, 7, 13, 24, 18, 11, 17, 21, 26, 22, 28, 19, 27, 29, 30, 23, 31, 32]
J3010_6.RCP 44 [1, 3, 4, 2, 5, 6, 10, 8, 18, 13, 12, 21, 23, 19, 14, 11, 15, 7, 20, 17, 22, 9, 26, 24, 27, 16, 28, 25, 30, 29, 31, 32]
J3010_7.RCP 49 [1, 2, 4, 3, 8, 6, 10, 9, 13, 15, 14, 12, 20, 5, 11, 22, 18, 19, 23, 26, 24, 16, 7, 28, 17, 21, 25, 30, 27, 29, 31, 32]
J3010_8.RCP 54 [1, 4, 3, 2, 8, 14, 7, 11, 5, 17, 12, 16, 13, 10, 6, 9, 15, 22, 23, 18, 21, 20, 27, 26, 25, 24, 28, 19, 30, 29, 31, 32]
J3010_9.RCP 49 [1, 4, 3, 2, 9, 10, 5, 12, 7, 11, 8, 23, 28, 16, 24, 21, 19, 22, 6, 17, 13, 18, 14, 20, 26, 15, 29, 25, 27, 31, 30, 32]
J3011_1.RCP 55 [1, 3, 4, 6, 2, 10, 5, 17, 9, 7, 11, 18, 13, 21, 20, 8, 16, 12, 15, 14, 25, 19, 23, 22, 26, 24, 27, 28, 29, 30, 31, 32]
J3011_10.RCP 38 [1, 4, 2, 7, 11, 10, 3, 13, 6, 12, 9, 18, 20, 23, 15, 8, 5, 16, 14, 17, 27, 19, 21, 31, 25, 24, 28, 22, 30, 26, 29, 32]
J3011_2.RCP 57 [1, 4, 3, 2, 5, 10, 8, 12, 7, 13, 24, 11, 18, 14, 6, 15, 19, 9, 25, 20, 26, 21, 27, 23, 16, 30, 22, 17, 29, 28, 31, 32]
J3011_3.RCP 81 [1, 3, 2, 4, 5, 6, 7, 12, 13, 8, 21, 10, 11, 22, 23, 16, 17, 20, 18, 25, 30, 14, 26, 15, 9, 19, 27, 24, 28, 31, 29, 32]
J3011_4.RCP 63 [1, 3, 4, 7, 2, 6, 8, 11, 13, 5, 9, 12, 10, 14, 30, 16, 18, 22, 19, 21, 20, 24, 15, 17, 26, 27, 25, 23, 28, 29, 31, 32]
J3011_5.RCP 50 [1, 3, 2, 5, 10, 11, 6, 8, 12, 15, 4, 9, 7, 17, 19, 22, 16, 14, 23, 18, 13, 24, 27, 20, 26, 28, 21, 25, 29, 31, 30, 32]
J3011_6.RCP 44 [1, 2, 3, 4, 12, 5, 7, 16, 6, 8, 15, 17, 9, 13, 19, 11, 22, 20, 14, 27, 10, 21, 18, 24, 23, 26, 29, 25, 28, 30, 31, 32]
J3011_7.RCP 36 [1, 2, 3, 6, 4, 7, 8, 12, 13, 27, 10, 20, 5, 15, 14, 19, 18, 21, 16, 9, 24, 11, 28, 22, 29, 23, 17, 26, 30, 25, 31, 32]
J3011_8.RCP 62 [1, 3, 2, 5, 18, 6, 4, 7, 12, 19, 9, 8, 16, 13, 11, 14, 10, 24, 21, 15, 26, 23, 17, 20, 28, 25, 22, 31, 27, 30, 29, 32]
J3011_9.RCP 67 [1, 4, 2, 3, 5, 6, 20, 18, 7, 19, 8, 10, 17, 11, 9, 13, 16, 15, 22, 12, 21, 14, 23, 27, 24, 26, 28, 25, 30, 31, 29, 32]
J3012_1.RCP 47 [1, 4, 3, 2, 9, 6, 7, 5, 18, 17, 12, 10, 11, 8, 22, 14, 13, 21, 19, 24, 16, 15, 23, 26, 20, 27, 28, 25, 29, 30, 31, 32]
J3012_10.RCP 57 [1, 2, 3, 4, 5, 9, 6, 10, 11, 21, 18, 8, 14, 13, 20, 7, 19, 17, 15, 12, 23, 16, 25, 24, 22, 27, 26, 28, 30, 29, 31, 32]
J3012_2.RCP 46 [1, 2, 4, 3, 5, 13, 8, 7, 12, 6, 11, 18, 10, 9, 22, 15, 26, 19, 14, 21, 23, 24, 27, 16, 17, 25, 20, 30, 28, 31, 29, 32]
J3012_3.RCP 37 [1, 2, 3, 4, 11, 7, 6, 8, 10, 9, 15, 5, 12, 18, 26, 14, 16, 22, 20, 13, 17, 27, 28, 21, 23, 19, 24, 31, 29, 25, 30, 32]
J3012_4.RCP 63 [1, 2, 4, 3, 10, 9, 6, 13, 16, 7, 5, 11, 19, 15, 17, 21, 8, 29, 14, 26, 22, 18, 20, 23, 12, 27, 25, 24, 28, 30, 31, 32]
J3012_5.RCP 47 [1, 4, 2, 6, 10, 5, 7, 24, 11, 8, 9, 3, 17, 14, 15, 13, 16, 18, 20, 19, 21, 23, 27, 12, 26, 22, 28, 25, 31, 30, 29, 32]
J3012_6.RCP 53 [1, 2, 4, 3, 8, 10, 17, 6, 5, 22, 19, 13, 11, 16, 7, 12, 20, 9, 14, 25, 15, 28, 18, 23, 26, 21, 31, 27, 24, 29, 30, 32]
J3012_7.RCP 55 [1, 4, 2, 3, 5, 14, 6, 7, 10, 16, 26, 9, 18, 15, 8, 17, 11, 20, 19, 12, 28, 22, 27, 21, 25, 13, 24, 29, 23, 31, 30, 32]
J3012_8.RCP 35 [1, 4, 3, 2, 5, 7, 6, 12, 11, 15, 13, 19, 9, 8, 20, 26, 17, 22, 21, 23, 10, 18, 16, 14, 24, 25, 28, 27, 29, 31, 30, 32]
J3012_9.RCP 52 [1, 2, 11, 7, 12, 4, 3, 6, 5, 10, 9, 8, 13, 14, 16, 15, 19, 20, 18, 21, 22, 25, 26, 17, 24, 23, 28, 27, 31, 29, 30, 32]
J3013_1.RCP 61 [1, 3, 4, 10, 5, 2, 11, 6, 8, 14, 18, 21, 15, 12, 7, 19, 13, 17, 23, 24, 25, 27, 9, 16, 20, 28, 22, 26, 31, 29, 30, 32]
J3013_10.RCP 65 [1, 3, 2, 4, 5, 8, 9, 16, 6, 10, 15, 12, 14, 22, 18, 19, 17, 21, 13, 29, 7, 25, 23, 20, 27, 24, 11, 26, 28, 31, 30, 32]
J3013_2.RCP 63 [1, 4, 3, 8, 2, 5, 6, 20, 19, 10, 11, 7, 17, 9, 27, 12, 15, 16, 21, 18, 24, 22, 25, 26, 13, 14, 28, 23, 30, 29, 31, 32]
J3013_3.RCP 80 [1, 2, 3, 4, 6, 5, 10, 8, 11, 9, 7, 21, 22, 12, 19, 13, 16, 14, 18, 15, 17, 23, 26, 27, 20, 25, 28, 31, 24, 29, 30, 32]
J3013_4.RCP 74 [1, 4, 2, 3, 5, 9, 6, 14, 7, 12, 8, 10, 11, 13, 28, 16, 18, 22, 17, 26, 19, 23, 21, 15, 20, 27, 31, 29, 25, 24, 30, 32]
J3013_5.RCP 71 [1, 4, 3, 12, 21, 5, 2, 6, 10, 15, 17, 19, 11, 7, 14, 16, 18, 28, 23, 8, 26, 9, 24, 22, 13, 20, 30, 25, 27, 29, 31, 32]
J3013_6.RCP 66 [1, 2, 3, 4, 10, 5, 7, 8, 14, 9, 13, 12, 11, 16, 19, 17, 6, 20, 21, 15, 18, 22, 24, 23, 27, 26, 28, 25, 30, 29, 31, 32]
J3013_7.RCP 79 [1, 4, 2, 15, 6, 10, 3, 12, 11, 5, 8, 24, 22, 7, 23, 17, 9, 21, 27, 13, 16, 19, 14, 28, 20, 25, 29, 26, 18, 31, 30, 32]
J3013_8.RCP 109 [1, 2, 3, 5, 4, 28, 6, 7, 8, 10, 13, 21, 11, 9, 16, 14, 18, 24, 17, 12, 20, 15, 22, 30, 19, 26, 23, 25, 27, 29, 31, 32]
